F_st_norm,S_st_norm
0.08340547668226382,0.974930878505331
0.08359830774940545,0.9745076214119203
0.08427215423934821,0.9744337863366097
0.08668936749786474,0.9743028124552677
0.08682790727747478,0.9738128774694609
0.08689793898283911,0.9736800491832639
0.08797588445456822,0.9731386624794889
0.08908315930342289,0.9726408559435964
0.09164986378419987,0.9719189572699942
0.09251128892276793,0.9715409371726754
0.09273898636800602,0.9712022765159815
0.09386075940523449,0.9710472306525147
0.097965075391509,0.9698891196749595
0.10206270811018953,0.9675601639307808
0.10496228870904575,0.9671937927113866
0.10731099256482231,0.9666439722968175
0.10796277922114923,0.965249949967814
0.1090150094047495,0.9644504260559378
0.10908453875328436,0.9644484283948837
0.11091146082080067,0.9643451036465529
0.11156786493990181,0.964095262301689
0.11182373529280627,0.9637700553190887
0.11742809579015659,0.9609556031234059
0.12063224348190112,0.9608679807284097
0.1210808353732868,0.9602385941428441
0.12148277021510638,0.959648124924645
0.12403051192026637,0.9596348514727376
0.12640410993703613,0.958770938694095
0.12779082576268347,0.9570779557634442
0.12910326995549432,0.9568575338780683
0.13180289426752279,0.9559728753904159
0.13292757777382974,0.9558400476866888
0.1337668440186566,0.9557324005234339
0.13624783064712595,0.9547173190714148
0.14205089114257988,0.9519889636384875
0.14435132014640528,0.9503037003947005
0.1470172894052234,0.9499530458355389
0.14735481987646537,0.9491172414044006
0.15078253861530178,0.9484094966263841
0.1530584476835874,0.9465948605320421
0.15531357737039453,0.9456775925367518
0.1578810085565247,0.9454940735024882
0.1585695050931253,0.945012485762015
0.15868778175552367,0.944962480975349
0.17128886385671835,0.9385824774280777
0.17338928478141732,0.937854264966044
0.17919840551101043,0.9363281893052043
0.18198997589948612,0.9349519057351876
0.1854078234361291,0.9328883851523286
0.1892822479195074,0.9307542230995313
0.19068975948229575,0.9304000895199285
0.19268499220315594,0.9293498169115172
0.19674258261992475,0.9283900405539307
0.20028001254665623,0.9268578834682325
0.20222985256114556,0.9243939336668542
0.2067437464294287,0.9239907186805595
0.20794660910297824,0.9232617809092559
0.20849082698100613,0.921325658039769
0.2107801621275936,0.9208227490899937
0.2202351301929803,0.9180875342510885
0.22222373627046874,0.9159432329451066
0.2274787069761141,0.9132377386190146
0.23630778202935426,0.9088292036755654
0.2424974399304562,0.9074235966182489
0.24647492968380347,0.9049328971877999
0.25569639476873746,0.8999493818109435
0.2600040980035925,0.8993048412147123
0.2602404736024236,0.8980224059480956
0.26573135263370684,0.8947110218667114
0.2747403905295161,0.8920781401068593
0.2857967319807755,0.8850137785615861
0.28755079389508625,0.8847787635885077
0.29290154252916323,0.8835407665864005
0.30002338068868056,0.8799320880458827
0.31684537242986777,0.8710405573038158
0.3212091285204955,0.8681417938316535
0.33922301489399465,0.8583942684117529
0.34597726131486795,0.8526938659568007
0.35016660860658133,0.8499727886263361
0.3517882223810262,0.8488083883812585
0.3533675163133203,0.8481300792834554
0.3597104456709704,0.8450193271218513
0.3625097009699794,0.8448189606623724
0.37082411746190397,0.8388620225033635
0.37334692098356587,0.8380240375730736
0.37456690983492963,0.8368408780935135
0.37892558376307317,0.835340222981628
0.3821092181062179,0.8342885114872695
0.38552994830845183,0.828329090933285
0.386505127527706,0.8275045569727675
0.3914764636441929,0.8266610881477261
0.39288061385832906,0.8265492482573378
0.3978898828517471,0.8256309860860725
0.40350302588818004,0.819644776633157
0.41101287730182473,0.8173792559625621
0.4311241235669934,0.8052364838840084
0.4322863178040912,0.8009138087371946
0.43338734121811323,0.8006352928952437
0.43422533514498346,0.8002339200403473
0.43905812227349716,0.7984594715329043
0.4436392341266115,0.7965658543785994
0.45509765772693267,0.7897313561114738
0.4595987230926225,0.7874174221522702
0.46529452228788215,0.7828236425785887
0.47176034997254246,0.7795449634257666
0.47308293714331645,0.774048257837899
0.48477409793823084,0.7699308349379415
0.49069684708054195,0.762874830623187
0.49723864962260655,0.7628519745661516
0.4972434036432064,0.7606944450900361
0.5089848145029684,0.7546595300322233
0.5099606913980778,0.7514827492908739
0.5127051779335258,0.750231403303096
0.5129184535901986,0.7499906474623721
0.5157749608629016,0.7475566775701885
0.5168913141444735,0.7465425910066289
0.5224547599480798,0.7435888000853814
0.5250241080186159,0.7399129148069113
0.5355085529827437,0.7330223608662861
0.53587648103541,0.7283414838270995
0.5460867852290987,0.7259221626588208
0.5582254382751295,0.7216367748291432
0.564652682693809,0.7153521852674647
0.5690817230737156,0.7099563949872091
0.569477433619943,0.7039930475616383
0.5890404989378208,0.6952493456098173
0.5939498765479911,0.6936365340147749
0.5992356241049969,0.6842125171807318
0.5993583826592253,0.6837679477398707
0.6009381375942195,0.6828727179785683
0.6110778054658156,0.6789738886870322
0.6130649617916506,0.6786757028629238
0.6157350353880183,0.6709660021822601
0.6226066493143272,0.6663589100948366
