F_st_norm,S_st_norm
0.14775895471155612,0.9534831136660102
0.14804868088507664,0.9533929140100967
0.15080729595077833,0.95257136049628
0.1525813758157343,0.9517316135549857
0.1549187942903377,0.9516853115849141
0.15502646506600262,0.9511223309115189
0.15748341063478435,0.9501147001394361
0.15871840552168223,0.9494640766865334
0.16091695043905777,0.9493879767785397
0.1634789861074283,0.9479260946006816
0.16528737130978413,0.9473812842414547
0.16940385336601485,0.9464164903192362
0.17033575152420422,0.9445456724054813
0.1713781101924256,0.9440748655193062
0.1753466451832696,0.9434696581070176
0.17710284664155684,0.9425754954960343
0.1791310180615722,0.9411093358197631
0.17990154054742502,0.9402914492449376
0.18447981151532467,0.9400058420895993
0.1896592173371163,0.9378923805245042
0.1909895853309447,0.9364294880207753
0.19441361774248392,0.9346244660354692
0.19527980931760344,0.9343257603911064
0.1990710799109354,0.933479362538179
0.2048860248690877,0.9314199781286582
0.2069650021021308,0.9288362115671397
0.21077588131302533,0.9287469109849613
0.21132775554853958,0.9279948622147066
0.21837345491085222,0.9255150039451787
0.22445307663049693,0.9231915917015168
0.22935464302574984,0.921045117329872
0.23015204758808314,0.9202978613394813
0.2366108575186625,0.9184500648030316
0.2467751397293751,0.9132828901991847
0.2469473077990136,0.9129298547559247
0.2475972474101429,0.9124569491770841
0.24915277696336138,0.9113846558019326
0.2505190709096424,0.9105205460917725
0.2536820283194492,0.9103556841458458
0.2539696782875931,0.9101305198475103
0.25674724249605235,0.9080599535908096
0.25929107251024763,0.9075763696421637
0.26198045060744146,0.9074304754659892
0.2624902326996211,0.9064367259633157
0.27393488271797967,0.9005800766026706
0.2767504281343809,0.8973394465873497
0.28001241368495,0.8964879359455248
0.283683989884116,0.8964647573884335
0.2890835366043913,0.8933807669342896
0.290889334267289,0.8919028140112134
0.2953793809509084,0.8896169626281373
0.3002599413553511,0.8880207239085253
0.3058239870111649,0.8834811686997937
0.3113466438828648,0.883427570155714
0.31718156580149515,0.881145837895394
0.3294467563900369,0.8753690098351246
0.3331061338493691,0.8722174437585951
0.3398066782078821,0.8694412942319873
0.343379963206765,0.8662577812467215
0.3452315014138435,0.8648376232118214
0.3722816996041893,0.854148546794415
0.3780418753119605,0.8498954226810376
0.38196294536018166,0.8489235731477685
0.38512193537952105,0.8443143725001603
0.3902261229854099,0.8442415400327502
0.3939855898955588,0.8419756521731885
0.39583701519232434,0.840328761140021
0.40231088743302795,0.8379423966885339
0.40552519216376387,0.8339727123576903
0.40889642813494503,0.8333036231330347
0.41751775947583986,0.8301184909016456
0.4272241220731522,0.8239529129734697
0.431255748330717,0.8216831561447945
0.43384199426364217,0.8213179732602656
0.4367161772747721,0.8175472343683531
0.4427992739635023,0.8152564432163072
0.44501134291632266,0.808304958565211
0.4507877219654045,0.8050167181932811
0.45635507819250015,0.8047621072803662
0.4638879021235744,0.8031280925670059
0.47005236749960044,0.796694289872965
0.4787727280685661,0.7932400224618144
0.4798086692038463,0.7930113091003071
0.4861285625779886,0.7837926450999523
0.4862576016647413,0.782337111046273
0.49730228145476935,0.7816102921548292
0.5056355702202455,0.7778340955063221
0.508120948282472,0.772438517441793
0.5150765403969206,0.7706159446965503
0.5315525423244294,0.7559911192099364
0.5414978384552391,0.7550582157172988
0.5442767990749408,0.7518765095083357
0.5492721327518916,0.7514755247407456
0.5557754115729382,0.7447669071163877
0.5654573992532437,0.7357747011824072
0.5677177429307482,0.7321076315112728
0.5718790964443043,0.7310500410981315
0.5769307130343414,0.728103761888863
0.5895390398950565,0.7208189565406632
0.5929698584290168,0.7149380782302066
0.6060041728690477,0.7093902347623229
0.61413851815781,0.699888142654644
0.624618036859676,0.6917340839054482
0.6276395449310878,0.6899868437722881
0.6302851371413274,0.6894672606217804
0.6403611055851038,0.6774145421916153
0.6654785331826674,0.661763263332691
0.6711681498276144,0.6554293437765824
0.6777822055169469,0.6475035105918697
0.6800711262029107,0.6422459260030506
0.6903161391014662,0.6408492502869174
0.6935527506481202,0.6366111581548571
0.7083998109268911,0.6222213202109265
0.7089078623797206,0.6169603490376683
0.7108037519347769,0.6158639188824415
0.7191214080705746,0.6098109235106479
0.721334873006181,0.6091755383681366
0.7246803816871262,0.5980052931316325
0.7295284478988067,0.5956882660326211
0.7306102894974923,0.5947436579732377
0.742388832821429,0.5895195168078087
0.7548760405743798,0.5742703088203924
0.757983536235543,0.5703870915830225
0.7584524074459871,0.560943750534967
0.773048113074618,0.5510424378485421
0.7737252040388133,0.5502365594371906
0.7847464587707518,0.539313335669628
